row-number,field,issue-type,value
1,organisation,default,local-authority-eng:KWL
1,entry-date,default,2020-12-15
2,organisation,default,local-authority-eng:KWL
2,entry-date,default,2020-12-15
3,organisation,default,local-authority-eng:KWL
3,entry-date,default,2020-12-15
4,organisation,default,local-authority-eng:KWL
4,entry-date,default,2020-12-15
5,organisation,default,local-authority-eng:KWL
5,entry-date,default,2020-12-15
6,organisation,default,local-authority-eng:KWL
6,entry-date,default,2020-12-15
7,organisation,default,local-authority-eng:KWL
7,entry-date,default,2020-12-15
8,organisation,default,local-authority-eng:KWL
8,entry-date,default,2020-12-15
9,organisation,default,local-authority-eng:KWL
9,entry-date,default,2020-12-15
10,organisation,default,local-authority-eng:KWL
10,entry-date,default,2020-12-15
11,organisation,default,local-authority-eng:KWL
11,entry-date,default,2020-12-15
12,organisation,default,local-authority-eng:KWL
12,entry-date,default,2020-12-15
13,organisation,default,local-authority-eng:KWL
13,entry-date,default,2020-12-15
14,organisation,default,local-authority-eng:KWL
14,entry-date,default,2020-12-15
15,organisation,default,local-authority-eng:KWL
15,entry-date,default,2020-12-15
