row-number,field,issue-type,value
1,organisation,default,local-authority-eng:BAB
1,entry-date,default,2020-12-02
2,organisation,default,local-authority-eng:BAB
2,entry-date,default,2020-12-02
3,organisation,default,local-authority-eng:BAB
3,entry-date,default,2020-12-02
4,organisation,default,local-authority-eng:BAB
4,entry-date,default,2020-12-02
5,organisation,default,local-authority-eng:BAB
5,entry-date,default,2020-12-02
6,organisation,default,local-authority-eng:BAB
6,entry-date,default,2020-12-02
7,organisation,default,local-authority-eng:BAB
7,entry-date,default,2020-12-02
8,organisation,default,local-authority-eng:BAB
8,entry-date,default,2020-12-02
9,organisation,default,local-authority-eng:BAB
9,entry-date,default,2020-12-02
10,organisation,default,local-authority-eng:BAB
10,entry-date,default,2020-12-02
11,organisation,default,local-authority-eng:BAB
11,entry-date,default,2020-12-02
12,organisation,default,local-authority-eng:BAB
12,entry-date,default,2020-12-02
13,organisation,default,local-authority-eng:BAB
13,entry-date,default,2020-12-02
14,organisation,default,local-authority-eng:BAB
14,entry-date,default,2020-12-02
15,organisation,default,local-authority-eng:BAB
15,entry-date,default,2020-12-02
16,organisation,default,local-authority-eng:BAB
16,entry-date,default,2020-12-02
17,organisation,default,local-authority-eng:BAB
17,entry-date,default,2020-12-02
18,organisation,default,local-authority-eng:BAB
18,entry-date,default,2020-12-02
19,organisation,default,local-authority-eng:BAB
19,entry-date,default,2020-12-02
20,organisation,default,local-authority-eng:BAB
20,entry-date,default,2020-12-02
21,organisation,default,local-authority-eng:BAB
21,entry-date,default,2020-12-02
22,organisation,default,local-authority-eng:BAB
22,entry-date,default,2020-12-02
23,organisation,default,local-authority-eng:BAB
23,entry-date,default,2020-12-02
24,organisation,default,local-authority-eng:BAB
24,entry-date,default,2020-12-02
25,organisation,default,local-authority-eng:BAB
25,entry-date,default,2020-12-02
26,organisation,default,local-authority-eng:BAB
26,entry-date,default,2020-12-02
27,organisation,default,local-authority-eng:BAB
27,entry-date,default,2020-12-02
28,organisation,default,local-authority-eng:BAB
28,entry-date,default,2020-12-02
29,organisation,default,local-authority-eng:BAB
29,entry-date,default,2020-12-02
30,organisation,default,local-authority-eng:BAB
30,entry-date,default,2020-12-02
31,organisation,default,local-authority-eng:BAB
31,entry-date,default,2020-12-02
32,organisation,default,local-authority-eng:BAB
32,entry-date,default,2020-12-02
33,organisation,default,local-authority-eng:BAB
33,entry-date,default,2020-12-02
34,organisation,default,local-authority-eng:BAB
34,entry-date,default,2020-12-02
35,organisation,default,local-authority-eng:BAB
35,entry-date,default,2020-12-02
36,organisation,default,local-authority-eng:BAB
36,entry-date,default,2020-12-02
37,organisation,default,local-authority-eng:BAB
37,entry-date,default,2020-12-02
38,organisation,default,local-authority-eng:BAB
38,entry-date,default,2020-12-02
39,organisation,default,local-authority-eng:BAB
39,entry-date,default,2020-12-02
40,organisation,default,local-authority-eng:BAB
40,entry-date,default,2020-12-02
41,organisation,default,local-authority-eng:BAB
41,entry-date,default,2020-12-02
42,organisation,default,local-authority-eng:BAB
42,entry-date,default,2020-12-02
43,organisation,default,local-authority-eng:BAB
43,entry-date,default,2020-12-02
44,organisation,default,local-authority-eng:BAB
44,entry-date,default,2020-12-02
45,organisation,default,local-authority-eng:BAB
45,entry-date,default,2020-12-02
46,organisation,default,local-authority-eng:BAB
46,entry-date,default,2020-12-02
47,organisation,default,local-authority-eng:BAB
47,entry-date,default,2020-12-02
48,organisation,default,local-authority-eng:BAB
48,entry-date,default,2020-12-02
49,organisation,default,local-authority-eng:BAB
49,entry-date,default,2020-12-02
50,organisation,default,local-authority-eng:BAB
50,entry-date,default,2020-12-02
51,organisation,default,local-authority-eng:BAB
51,entry-date,default,2020-12-02
52,organisation,default,local-authority-eng:BAB
52,entry-date,default,2020-12-02
53,organisation,default,local-authority-eng:BAB
53,entry-date,default,2020-12-02
54,organisation,default,local-authority-eng:BAB
54,entry-date,default,2020-12-02
55,organisation,default,local-authority-eng:BAB
55,entry-date,default,2020-12-02
56,organisation,default,local-authority-eng:BAB
56,entry-date,default,2020-12-02
57,organisation,default,local-authority-eng:BAB
57,entry-date,default,2020-12-02
58,organisation,default,local-authority-eng:BAB
58,entry-date,default,2020-12-02
59,organisation,default,local-authority-eng:BAB
59,entry-date,default,2020-12-02
60,organisation,default,local-authority-eng:BAB
60,entry-date,default,2020-12-02
61,organisation,default,local-authority-eng:BAB
61,entry-date,default,2020-12-02
62,organisation,default,local-authority-eng:BAB
62,entry-date,default,2020-12-02
